Id,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil,NombreCliente,NombreProducto,Town,State
8577,6,1371,4,6612,1137927,5337,11,101.97,0,0.0,11,OXXO DEL CARMEN,Submarinos Fresa 3p 105g SP MLA 5337,2315 SAN LUIS POTOSI MARINELA,SAN LUIS POTOSÍ
8578,4,2275,4,6606,1844291,1160,1,19.86,0,0.0,1,OXXO PERISUR,Bimbollos 8p 450g BIM 1160,2392 MERIDA NORTE,YUCATÁN
8579,7,2275,4,6607,7800935,8931,6,69.0,0,0.0,6,EXTRA REFORMA,Medias Noches Conveniencia 290g BIM 8931,2392 MERIDA NORTE,YUCATÁN
8580,6,2275,4,6608,7725261,36536,8,36.4,0,0.0,8,OXXO AVIACION,Napi Duo 2p 50g MLA 36536,2392 MERIDA NORTE,YUCATÁN
8581,9,2275,4,6614,31613,1687,4,78.24,0,0.0,4,OXXO BRISAS DEL BOSQUE,Roles Glass 6p 410g BIM 1687,2392 MERIDA NORTE,YUCATÁN
8582,3,2275,4,6622,2482933,1112,21,476.91,0,0.0,21,MI BODEGA AURRERA IZAMAL,Super Pan Blanco 740g BIM 1112,2392 MERIDA NORTE,YUCATÁN
8583,4,23719,1,1064,506493,1160,1,18.86,0,0.0,1,MICROSUPER CRIS,Bimbollos 8p 450g BIM 1160,2371 TIERRA BLANCA,VERACRUZ
8584,4,23719,1,4403,1756419,43215,3,30.42,0,0.0,3,COMERCIALIZADORA DE COMBUSTIBLES TIFA,Pastisetas 75g MTB SUA 43215,2371 TIERRA BLANCA,VERACRUZ
8585,4,23719,1,1277,7515194,1230,3,50.01,0,0.0,3,MANUEL MACIEL,Panque Pasas 255g BIM 1230,2371 TIERRA BLANCA,VERACRUZ
8586,9,23719,1,1165,313659,1220,1,7.64,0,0.0,1,LA MEXICANITA,Colchones 6p 130g BIM 1220,2371 TIERRA BLANCA,VERACRUZ
8587,3,23719,1,2811,294737,30572,15,93.75,0,0.0,15,SOSIMO LOZANO DE LOS CAÑOS,Barritas Fresa 67g Prom MTB MLA 30572,2371 TIERRA BLANCA,VERACRUZ
8588,4,23719,1,2103,844308,30572,19,118.75,0,0.0,19,LA ESCOLAR,Barritas Fresa 67g Prom MTB MLA 30572,2371 TIERRA BLANCA,VERACRUZ
8589,7,23719,1,1275,545782,1146,1,21.39,0,0.0,1,LA CONCHITA,Pan Integral 675g BIM 1146,2371 TIERRA BLANCA,VERACRUZ
8590,3,23719,1,1273,1916130,2233,6,119.64,0,0.0,6,ABARROTES Y CARNICERIA LA TERESITA,Pan Blanco 640g BIM 2233,2371 TIERRA BLANCA,VERACRUZ
8591,3,23719,1,1283,1767801,1250,2,15.28,0,0.0,2,LA PASADITA,Donas Azucar 4p 105g BIM 1250,2371 TIERRA BLANCA,VERACRUZ
8592,6,23719,1,1273,1973661,1250,1,7.64,0,0.0,1,ABARROTES TRUJILLO,Donas Azucar 4p 105g BIM 1250,2371 TIERRA BLANCA,VERACRUZ
8593,3,23719,1,1166,2221815,1309,2,13.52,0,0.0,2,ABARROTES LIZETH,Bimbunuelos 4p 66g BIM 1309,2371 TIERRA BLANCA,VERACRUZ
8594,5,23719,1,1273,1211400,4259,1,12.59,1,12.59,0,2 HERMANOS,Conchas 3p 180g Prom TR 4259,2371 TIERRA BLANCA,VERACRUZ
8595,6,23719,1,1286,4593936,1278,14,63.0,0,0.0,14,NO IDENTIFICADO,Nito 1p 62g BIM 1278,2371 TIERRA BLANCA,VERACRUZ
8596,9,23719,1,1060,2050258,1182,1,13.94,0,0.0,1,ABARROTES JAQUELINE,Tostado 210g CU BIM 1182,2371 TIERRA BLANCA,VERACRUZ
8597,6,23719,1,2808,308735,37058,3,22.5,0,0.0,3,3 DE MAYO,Choco Roles 2p 80g MTA MLA 37058,2371 TIERRA BLANCA,VERACRUZ
8598,7,23719,1,2809,2125853,31507,2,12.5,0,0.0,2,ABARROTES VANIA,Polvoron 6p 113g MTB MLA 31507,2371 TIERRA BLANCA,VERACRUZ
8599,4,23719,1,4402,2190042,43069,2,14.82,0,0.0,2,GAS MAVARACK,Pinguinos 2p 80g MTA MLA 43069,2371 TIERRA BLANCA,VERACRUZ
8600,6,23719,1,2813,4487571,32934,2,14.08,0,0.0,2,NO IDENTIFICADO,Lors 10p 98g MTB MLA 32934,2371 TIERRA BLANCA,VERACRUZ
8601,4,23719,1,2806,2371388,35113,5,46.75,0,0.0,5,COMODIN R 2806 AG 1619 TIERRA BLANCA BCS,Deliciosas Vainilla 180g SP MTA LAR 35113,2371 TIERRA BLANCA,VERACRUZ
8602,3,23719,1,1271,312764,1212,1,8.38,0,0.0,1,MARTHA LETICIA UTRERA CONDE,Roles Canela 2p 120g BIM 1212,2371 TIERRA BLANCA,VERACRUZ
8603,5,1675,4,6609,4618010,1160,3,59.58,0,0.0,3,NO IDENTIFICADO,Bimbollos 8p 450g BIM 1160,2036 APIZACO MARINELA,TLAXCALA
8604,5,1675,4,6609,2223788,2025,1,18.04,0,0.0,1,OXXO VIA CORTA,Pan Blanco 460g BIM 2025,2036 APIZACO MARINELA,TLAXCALA
8605,9,1675,4,6611,1432350,3894,13,113.36,0,0.0,13,OXXO EXPRESS RINCON TEPEHITEC,Sponch 8p 120g MLA 3894,2036 APIZACO MARINELA,TLAXCALA
8606,3,3215,1,4440,911399,43215,2,20.28,0,0.0,2,ILUSION,Pastisetas 75g MTB SUA 43215,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8607,3,3215,1,4449,694351,43285,4,21.12,0,0.0,4,CHELY,Gansito 1p 50g MTB MLA 43285,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8608,9,3215,1,2142,2236953,37361,10,62.5,0,0.0,10,SRA JUANA,Canelitas 120g Prom MTB MLA 37361,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8609,6,3215,1,4454,58849,40886,3,17.28,0,0.0,3,EL GALLO,Marias 170g SP CU LAR 40886,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8610,3,3215,1,2159,58818,36747,2,23.06,0,0.0,2,LA ESPERANZA,Triki Trakes Tubo 200g MTB MLA 36747,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8611,4,3215,1,4448,351109,43065,2,13.52,0,0.0,2,CABRERA,Rollo Fresa 2p 75g MTA MLA 43065,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8612,5,3215,1,2134,2438796,31580,1,11.53,0,0.0,1,ABIGAIL,Suavicremas Chocolate 237g MTA MLA 31580,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8613,3,3215,1,4444,357115,43084,2,16.3,0,0.0,2,EDY,Submarinos Chocolate 3p 105g SP MTA MLA 43084,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8614,6,3215,1,4446,358576,43084,3,24.45,0,0.0,3,LA PASADITA,Submarinos Chocolate 3p 105g SP MTA MLA 43084,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8615,5,3215,1,4456,25332,43064,2,16.3,0,0.0,2,SALINAS,Submarinos Fresa 3p 105g SP MTA MLA 43064,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8616,3,3215,1,4456,58705,43067,2,19.26,0,0.0,2,LA GUANAJUATENSE,Pay Nuez 1p 70g MTB MLA 43067,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8617,6,3215,1,4451,721209,43067,1,9.63,0,0.0,1,EL ALEX,Pay Nuez 1p 70g MTB MLA 43067,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8618,9,3215,1,4462,314109,43067,2,19.26,0,0.0,2,MARISELA,Pay Nuez 1p 70g MTB MLA 43067,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8619,5,3215,1,4459,59676,43069,2,14.82,0,0.0,2,VIC MAN,Pinguinos 2p 80g MTA MLA 43069,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8620,8,3215,1,4444,780032,43069,3,22.23,0,0.0,3,GARCIA,Pinguinos 2p 80g MTA MLA 43069,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8621,3,3215,1,4454,58023,32864,3,28.05,0,0.0,3,LA PEQUEÑA,Chocochispas 170g Prom MTA LAR 32864,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8622,6,3215,1,2141,1813033,30532,4,31.12,0,0.0,4,EDUARDOS,Principe 10p 106g Prom MTB MLA 30532,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8623,4,3215,1,4446,357053,35119,2,26.48,0,0.0,2,MIRANDA,Deliciosas Vainilla 300g SP MTA LAR 35119,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8624,7,3215,1,4440,356845,35119,2,26.48,0,0.0,2,MISCELANEA PIA,Deliciosas Vainilla 300g SP MTA LAR 35119,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8625,4,3215,1,2159,1381327,30569,4,28.16,0,0.0,4,DOÑA PACHITA,Barritas Fresa Salvado 67g Prom MTB MLA 30569,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8626,8,3215,1,2156,825408,30569,3,21.12,0,0.0,3,REYES,Barritas Fresa Salvado 67g Prom MTB MLA 30569,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8627,7,3215,1,4436,2343348,32861,3,16.38,0,0.0,3,MISCELANEA COSETTE,Chocochispas 80g SP MTA LAR 32861,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8628,5,3215,1,4450,316656,31625,2,26.48,0,0.0,2,LA PASADITA,Chocochispas 280g MTA LAR 31625,2001 AG. ATIZAPAN,ESTADO DE MÉXICO
8629,6,1459,1,2003,146338,43215,1,10.14,0,0.0,1,TIENDA COMUNITARIA DICONSA,Pastisetas 75g MTB SUA 43215,2473 PARRAL BIMBO,CHIHUAHUA
8630,7,1459,1,6604,144989,43200,8,145.92,0,0.0,8,SUSY,Panque Nuez 255g MTA BIM 43200,2473 PARRAL BIMBO,CHIHUAHUA
8631,5,1459,1,2102,4575315,30575,2,12.5,0,0.0,2,NO IDENTIFICADO,Barritas Pina 67g Prom MTB MLA 30575,2473 PARRAL BIMBO,CHIHUAHUA
8632,7,1459,1,2003,146231,36610,80,61.6,0,0.0,80,LA ESTRELLA,Bolsa Mini Rocko 40p 13g CU MLA 36610,2473 PARRAL BIMBO,CHIHUAHUA
8633,7,1459,1,2809,923326,37058,4,30.0,0,0.0,4,ROCIO,Choco Roles 2p 80g MTA MLA 37058,2473 PARRAL BIMBO,CHIHUAHUA
8634,8,1459,1,2811,2062564,37058,1,7.5,0,0.0,1,LIZZ,Choco Roles 2p 80g MTA MLA 37058,2473 PARRAL BIMBO,CHIHUAHUA
8635,3,1459,1,2003,1426092,43064,2,16.3,0,0.0,2,FARMACIA SARAHI,Submarinos Fresa 3p 105g SP MTA MLA 43064,2473 PARRAL BIMBO,CHIHUAHUA
8636,6,1459,1,2905,146968,31507,4,25.0,0,0.0,4,MINI SUPER LAS JESICS,Polvoron 6p 113g MTB MLA 31507,2473 PARRAL BIMBO,CHIHUAHUA
8637,5,1459,1,6607,4541463,43067,2,19.26,0,0.0,2,NO IDENTIFICADO,Pay Nuez 1p 70g MTB MLA 43067,2473 PARRAL BIMBO,CHIHUAHUA
8638,7,1459,1,2809,144983,43069,5,37.05,0,0.0,5,ANA,Pinguinos 2p 80g MTA MLA 43069,2473 PARRAL BIMBO,CHIHUAHUA
8639,8,1459,1,2811,145688,30532,3,23.34,0,0.0,3,EL MONUMENTO,Principe 10p 106g Prom MTB MLA 30532,2473 PARRAL BIMBO,CHIHUAHUA
8640,9,1459,1,2906,942643,30532,3,23.34,0,0.0,3,LUPITA,Principe 10p 106g Prom MTB MLA 30532,2473 PARRAL BIMBO,CHIHUAHUA
8641,5,1459,1,2811,359313,43316,3,24.45,0,0.0,3,EL JEFE,Submarinos Vainilla 3p 105g SP MTA MLA 43316,2473 PARRAL BIMBO,CHIHUAHUA
8642,4,1459,1,2001,864454,43307,16,84.48,0,0.0,16,ABASTECEDORA DE COMBUSTIBLES,Gansito 1p 50g CCharola MTA MLA 43307,2473 PARRAL BIMBO,CHIHUAHUA
8643,9,1459,1,1114,788264,36711,1,7.5,0,0.0,1,SARITA,Madalenas 3p 93g MTA BIM 36711,2473 PARRAL BIMBO,CHIHUAHUA
8644,3,1459,1,6603,148638,43203,14,106.96,0,0.0,14,LAS DELICIAS,Donitas Espolvoreadas 6p 105g MTB BIM 43203,2473 PARRAL BIMBO,CHIHUAHUA
8645,8,1459,1,1211,2391463,43203,2,15.28,0,0.0,2,MAYRA PAOLA,Donitas Espolvoreadas 6p 105g MTB BIM 43203,2473 PARRAL BIMBO,CHIHUAHUA
8646,7,1459,1,1014,722253,34213,4,79.76,0,0.0,4,FRUTERIA ENEDINO,Pan Blanco 640g TNB BIM 34213,2473 PARRAL BIMBO,CHIHUAHUA
8647,8,1459,1,1112,943662,43202,7,58.66,0,0.0,7,KARINA,Mantecadas Vainilla 4p 125g MTA BIM 43202,2473 PARRAL BIMBO,CHIHUAHUA
8648,5,1459,1,1214,360894,43187,3,64.17,0,0.0,3,RODRIGUEZ,Pan Integral 675g MTA BIM 43187,2473 PARRAL BIMBO,CHIHUAHUA
8649,3,1459,1,1013,147015,35571,4,85.56,0,0.0,4,PATY,Pan Integral 675g TNB BIM 35571,2473 PARRAL BIMBO,CHIHUAHUA
8650,3,1459,1,2101,4563622,32861,9,49.14,0,0.0,9,NO IDENTIFICADO,Chocochispas 80g SP MTA LAR 32861,2473 PARRAL BIMBO,CHIHUAHUA
8651,8,1459,1,5501,54860,32861,15,81.9,0,0.0,15,EL VALLE,Chocochispas 80g SP MTA LAR 32861,2473 PARRAL BIMBO,CHIHUAHUA
8652,7,1459,1,1014,823076,34891,1,16.0,0,0.0,1,XOX,Tostada Kodyz 20p 350g TNB KOD 34891,2473 PARRAL BIMBO,CHIHUAHUA
8653,5,1459,2,1504,1610243,34264,2,39.72,0,0.0,2,OXXO EXPRESS PINO,Bimbollos Extra 6p 480g TNB BIM 34264,2473 PARRAL BIMBO,CHIHUAHUA
8654,4,1459,1,4508,1725766,43201,2,19.66,0,0.0,2,BETOS,Panquecito Gota Choc 2p 140g MTA BIM 43201,2473 PARRAL BIMBO,CHIHUAHUA
8655,6,1459,1,1210,4214251,43201,1,9.83,0,0.0,1,NO IDENTIFICADO,Panquecito Gota Choc 2p 140g MTA BIM 43201,2473 PARRAL BIMBO,CHIHUAHUA
8656,9,1459,1,1115,145130,34089,13,124.8,0,0.0,13,MAGDALENA CARMONA GUTIERREZ,Tortilla Hna Chihuahua 10p 535g MTA DH 34089,2473 PARRAL BIMBO,CHIHUAHUA
8657,9,1459,1,4507,360828,34089,2,19.2,0,0.0,2,LA CASITA,Tortilla Hna Chihuahua 10p 535g MTA DH 34089,2473 PARRAL BIMBO,CHIHUAHUA
8658,5,1459,1,1119,145137,37006,15,112.5,0,0.0,15,KEIKO,Madalenas 3p 93g SP MTA BIM 37006,2473 PARRAL BIMBO,CHIHUAHUA
8659,6,1471,1,1614,100069,43215,1,10.14,0,0.0,1,MARIO JIMENEZ COBIX,Pastisetas 75g MTB SUA 43215,2516 ESCOBEDO,NUEVO LEÓN
8660,4,1471,1,1131,1222611,43200,2,36.48,0,0.0,2,VILLA,Panque Nuez 255g MTA BIM 43200,2516 ESCOBEDO,NUEVO LEÓN
8661,9,1471,1,2141,1833112,31507,3,18.75,0,0.0,3,DEPOSITO CASINO,Polvoron 6p 113g MTB MLA 31507,2516 ESCOBEDO,NUEVO LEÓN
8662,3,1471,1,4446,439492,43069,7,51.87,0,0.0,7,FINA,Pinguinos 2p 80g MTA MLA 43069,2516 ESCOBEDO,NUEVO LEÓN
8663,4,1471,1,2842,9654620,43069,3,22.23,0,0.0,3,PESADO,Pinguinos 2p 80g MTA MLA 43069,2516 ESCOBEDO,NUEVO LEÓN
8664,6,1471,1,2146,182326,43058,2,18.7,0,0.0,2,CRISTY,Sponch 8p 120g MTB MLA 43058,2516 ESCOBEDO,NUEVO LEÓN
8665,7,1471,1,2844,4487478,43147,1,4.54,0,0.0,1,NO IDENTIFICADO,Dalmata 1p 55g MTB MLA 43147,2516 ESCOBEDO,NUEVO LEÓN
8666,9,1471,1,2146,100069,30552,1,5.38,0,0.0,1,MARIO JIMENEZ COBIX,Suavicremas Fresa 84g MTA MLA 30552,2516 ESCOBEDO,NUEVO LEÓN
8667,3,1471,1,1123,1606860,43197,2,16.76,0,0.0,2,BETO,Roles Glass 2p 135g MTB BIM 43197,2516 ESCOBEDO,NUEVO LEÓN
8668,8,1471,1,1132,181379,43209,3,20.28,0,0.0,3,EL SECO,Bimbunuelos 4p 66g MTA BIM 43209,2516 ESCOBEDO,NUEVO LEÓN
8669,5,1471,1,4445,181265,43307,10,52.8,0,0.0,10,MC,Gansito 1p 50g CCharola MTA MLA 43307,2516 ESCOBEDO,NUEVO LEÓN
8670,3,1471,1,1208,8156861,43251,2,20.94,0,0.0,2,MINI SUPER GARCIA RIOS,Conchas Vainilla 2p 120g MTB BIM 43251,2516 ESCOBEDO,NUEVO LEÓN
8671,5,1471,1,1138,182049,43251,4,41.88,0,0.0,4,SUPER MADE 2,Conchas Vainilla 2p 120g MTB BIM 43251,2516 ESCOBEDO,NUEVO LEÓN
8672,8,1471,1,1127,1199696,43251,1,10.47,0,0.0,1,ALEJANDRA,Conchas Vainilla 2p 120g MTB BIM 43251,2516 ESCOBEDO,NUEVO LEÓN
8673,4,1471,1,1138,1555246,43203,8,61.12,0,0.0,8,MINI SUPER Y CARNICERIA LOS DOS HERMANOS,Donitas Espolvoreadas 6p 105g MTB BIM 43203,2516 ESCOBEDO,NUEVO LEÓN
8674,5,1471,1,1139,1010243,43206,10,45.0,0,0.0,10,GONZALEZ,Nito 1p 62g MTB BIM 43206,2516 ESCOBEDO,NUEVO LEÓN
8675,6,1471,1,1124,37836,43206,54,243.0,0,0.0,54,ABARROTES LOS CUATES,Nito 1p 62g MTB BIM 43206,2516 ESCOBEDO,NUEVO LEÓN
8676,9,1471,1,1126,2369113,43202,2,16.76,0,0.0,2,TORRES,Mantecadas Vainilla 4p 125g MTA BIM 43202,2516 ESCOBEDO,NUEVO LEÓN
8677,6,1471,1,1134,1451941,43210,2,13.54,0,0.0,2,ROMERO,Conchitas Vainilla 2p 65g MTB BIM 43210,2516 ESCOBEDO,NUEVO LEÓN
8678,3,1471,1,1139,4432266,43204,5,38.2,0,0.0,5,NO IDENTIFICADO,Donas Azucar 4p 105g MTA BIM 43204,2516 ESCOBEDO,NUEVO LEÓN
8679,5,1471,1,1135,1606853,43204,3,22.92,0,0.0,3,LUPITA,Donas Azucar 4p 105g MTA BIM 43204,2516 ESCOBEDO,NUEVO LEÓN
8680,3,1471,1,1204,2460146,35571,2,42.78,0,0.0,2,YOLIS,Pan Integral 675g TNB BIM 35571,2516 ESCOBEDO,NUEVO LEÓN
8681,7,1471,1,1038,1708236,35571,7,149.73,0,0.0,7,CARDENAS ALIMENTOS S A DE C V,Pan Integral 675g TNB BIM 35571,2516 ESCOBEDO,NUEVO LEÓN
8682,7,1471,1,1038,1708236,35571,7,149.73,0,0.0,7,CARDENAS ALIMENTOS S A  DE C V,Pan Integral 675g TNB BIM 35571,2516 ESCOBEDO,NUEVO LEÓN
8683,9,1471,1,1206,1078577,35571,2,42.78,0,0.0,2,ABARROTES LUGO,Pan Integral 675g TNB BIM 35571,2516 ESCOBEDO,NUEVO LEÓN
8684,4,1471,1,1023,523250,34215,2,30.02,0,0.0,2,BLANQUITA,Pan Blanco Chico 360g TNB BIM 34215,2516 ESCOBEDO,NUEVO LEÓN
8685,5,1471,1,1028,7949882,34215,5,75.05,0,0.0,5,PAPELERIA BANDERA,Pan Blanco Chico 360g TNB BIM 34215,2516 ESCOBEDO,NUEVO LEÓN
8686,6,1471,1,1025,4644032,34215,4,60.04,0,0.0,4,NO IDENTIFICADO,Pan Blanco Chico 360g TNB BIM 34215,2516 ESCOBEDO,NUEVO LEÓN
8687,6,1471,1,1030,181431,34215,4,60.04,0,0.0,4,MINI SUPER LA CAÑADA,Pan Blanco Chico 360g TNB BIM 34215,2516 ESCOBEDO,NUEVO LEÓN
8688,9,1471,1,1028,523816,34264,2,37.72,0,0.0,2,JACOBO,Bimbollos Extra 6p 480g TNB BIM 34264,2516 ESCOBEDO,NUEVO LEÓN
8689,6,1471,1,1204,1555258,43201,2,19.66,0,0.0,2,PALMA,Panquecito Gota Choc 2p 140g MTA BIM 43201,2516 ESCOBEDO,NUEVO LEÓN
8690,9,1471,1,1124,1957958,43220,1,18.98,0,0.0,1,VERONICA,Roles Glass 6p 410g MTB BIM 43220,2516 ESCOBEDO,NUEVO LEÓN
8691,5,1471,1,4445,1970397,48893,8,59.28,0,0.0,8,MINI SUPER CHABELITA,Duo Gansito mas Gansito SP 100g MTA MLA 48893,2516 ESCOBEDO,NUEVO LEÓN
8692,5,1471,1,1034,1954583,45407,11,153.56,0,0.0,11,ABARROTES JUANY,Medias Noches 8p 340g Prom TNB BIM 45407,2516 ESCOBEDO,NUEVO LEÓN
8693,5,1471,1,1036,4333174,45407,9,125.64,0,0.0,9,NO IDENTIFICADO,Medias Noches 8p 340g Prom TNB BIM 45407,2516 ESCOBEDO,NUEVO LEÓN
8694,7,1471,1,1025,728641,45407,3,41.88,0,0.0,3,VINICIO,Medias Noches 8p 340g Prom TNB BIM 45407,2516 ESCOBEDO,NUEVO LEÓN
8695,7,1471,1,1040,438432,45407,2,27.92,0,0.0,2,ESPINOZA,Medias Noches 8p 340g Prom TNB BIM 45407,2516 ESCOBEDO,NUEVO LEÓN
8696,7,1471,1,1201,4675549,45407,1,13.96,0,0.0,1,NO IDENTIFICADO,Medias Noches 8p 340g Prom TNB BIM 45407,2516 ESCOBEDO,NUEVO LEÓN
8697,6,1471,1,1131,178589,43196,5,41.9,0,0.0,5,LA TIENDITA,Roles Canela 2p 120g MTB BIM 43196,2516 ESCOBEDO,NUEVO LEÓN
8698,6,1471,1,1132,896809,43196,4,33.52,0,0.0,4,TITANIC,Roles Canela 2p 120g MTB BIM 43196,2516 ESCOBEDO,NUEVO LEÓN
8699,6,1471,1,1139,438499,43174,1,16.67,0,0.0,1,EL TRAILERO 2,Panque Marmol 255g MTA BIM 43174,2516 ESCOBEDO,NUEVO LEÓN
8700,7,1471,1,4444,178687,36408,5,20.0,0,0.0,5,LIVA,Nuevo Napi 5p 50g Tira MTA MLA 36408,2516 ESCOBEDO,NUEVO LEÓN
8701,7,1439,1,1604,442574,43215,2,20.28,0,0.0,2,SEVI FIESTA,Pastisetas 75g MTB SUA 43215,2461 HIDALGO BIMBO,NUEVO LEÓN
8702,7,1439,1,2812,1117307,43069,3,22.23,0,0.0,3,MELITON,Pinguinos 2p 80g MTA MLA 43069,2461 HIDALGO BIMBO,NUEVO LEÓN
8703,4,1439,1,2814,4681879,32815,2,14.1,0,0.0,2,NO IDENTIFICADO,Saladas 175g SP CU LAR 32815,2461 HIDALGO BIMBO,NUEVO LEÓN
8704,5,1439,1,2815,213512,43316,1,8.15,0,0.0,1,DOMINGA TORRES GUERRERO,Submarinos Vainilla 3p 105g SP MTA MLA 43316,2461 HIDALGO BIMBO,NUEVO LEÓN
8705,7,1439,1,2815,664116,43316,1,8.15,0,0.0,1,ABARROTES 96,Submarinos Vainilla 3p 105g SP MTA MLA 43316,2461 HIDALGO BIMBO,NUEVO LEÓN
8706,6,1439,1,1202,1301890,43118,6,59.46,0,0.0,6,EL MEZQUITE,Mantecadas Nuez 123g MTA BIM 43118,2461 HIDALGO BIMBO,NUEVO LEÓN
8707,9,1439,1,1201,1506015,43197,2,16.76,0,0.0,2,PELAYO,Roles Glass 2p 135g MTB BIM 43197,2461 HIDALGO BIMBO,NUEVO LEÓN
8708,3,1439,1,1103,213579,43251,3,31.41,0,0.0,3,EL JABALI,Conchas Vainilla 2p 120g MTB BIM 43251,2461 HIDALGO BIMBO,NUEVO LEÓN
8709,5,1439,1,1201,1811771,34206,1,13.96,0,0.0,1,FUENTES,Medias Noches 8p 340g TNB BIM 34206,2461 HIDALGO BIMBO,NUEVO LEÓN
8710,5,1439,1,1103,519759,43206,8,36.0,0,0.0,8,LA PLACITA,Nito 1p 62g MTB BIM 43206,2461 HIDALGO BIMBO,NUEVO LEÓN
8711,9,1439,1,1102,664133,43206,13,58.5,0,0.0,13,LLANTAS USADAS,Nito 1p 62g MTB BIM 43206,2461 HIDALGO BIMBO,NUEVO LEÓN
8712,7,1439,1,1101,663726,34891,1,16.0,0,0.0,1,SERVICIO ANCIRA,Tostada Kodyz 20p 350g TNB KOD 34891,2461 HIDALGO BIMBO,NUEVO LEÓN
8713,5,1439,1,1604,460832,30749,2,38.4,0,0.0,2,LAS CARRETAS,Tostada Roja 50p 585g TBE DH 30749,2461 HIDALGO BIMBO,NUEVO LEÓN
8714,8,1430,1,2821,4423182,43215,2,20.28,0,0.0,2,NO IDENTIFICADO,Pastisetas 75g MTB SUA 43215,2451 ACUÑA,COAHUILA
8715,3,1430,1,2820,1031555,31310,3,18.75,0,0.0,3,RIVAS,Canelitas 90g MTB MLA 31310,2451 ACUÑA,COAHUILA
8716,5,1430,1,2003,427798,43064,6,48.9,0,0.0,6,ARNESES NO 2A,Submarinos Fresa 3p 105g SP MTA MLA 43064,2451 ACUÑA,COAHUILA
8717,3,1430,1,2003,1143854,43069,2,14.82,0,0.0,2,MORALES,Pinguinos 2p 80g MTA MLA 43069,2451 ACUÑA,COAHUILA
8718,4,1430,1,2822,4130996,43033,2,12.3,0,0.0,2,NO IDENTIFICADO,Triki Trakes 8p 69g MTB MLA 43033,2451 ACUÑA,COAHUILA
8719,8,1430,1,2821,255825,43316,1,8.15,0,0.0,1,MINI SUPER 11 Y 12,Submarinos Vainilla 3p 105g SP MTA MLA 43316,2451 ACUÑA,COAHUILA
8720,3,1430,1,1602,1764791,35131,1,9.35,0,0.0,1,MINI SUPER CARMELITA,Deliciosas Chochitos 180g SP MTB LAR 35131,2451 ACUÑA,COAHUILA
8721,4,1430,1,1237,2199671,43209,4,27.04,0,0.0,4,VANESSA,Bimbunuelos 4p 66g MTA BIM 43209,2451 ACUÑA,COAHUILA
8722,4,1430,1,1234,257139,43251,1,10.47,0,0.0,1,MINI SUPER LOPEZ,Conchas Vainilla 2p 120g MTB BIM 43251,2451 ACUÑA,COAHUILA
8723,6,1430,1,1234,4604176,43251,2,20.94,0,0.0,2,NO IDENTIFICADO,Conchas Vainilla 2p 120g MTB BIM 43251,2451 ACUÑA,COAHUILA
8724,5,1430,1,1237,256129,43203,2,15.28,0,0.0,2,MELY,Donitas Espolvoreadas 6p 105g MTB BIM 43203,2451 ACUÑA,COAHUILA
8725,3,1430,1,1236,255935,43206,6,27.0,0,0.0,6,DOÑA CHOCO,Nito 1p 62g MTB BIM 43206,2451 ACUÑA,COAHUILA
8726,4,1430,1,1231,1852648,43206,5,22.5,0,0.0,5,DICONSA 142,Nito 1p 62g MTB BIM 43206,2451 ACUÑA,COAHUILA
8727,3,1430,1,1235,1204469,43204,1,7.64,0,0.0,1,JOSE,Donas Azucar 4p 105g MTA BIM 43204,2451 ACUÑA,COAHUILA
8728,9,1430,1,1231,256859,34892,1,16.0,0,0.0,1,ROJAS,Tostada Ond Roja Tubo 30p 360g TNB MR 34892,2451 ACUÑA,COAHUILA
8729,8,1430,1,1232,993860,43220,1,18.98,1,18.98,0,MARY,Roles Glass 6p 410g MTB BIM 43220,2451 ACUÑA,COAHUILA
8730,5,1430,1,1234,1673594,43207,6,18.12,0,0.0,6,PILI,Rebanada 2p 55g MTA BIM 43207,2451 ACUÑA,COAHUILA
